TRAC Assigned Identifier for Individual,State,Detention Facility,Nationality,Gender,Book-In Date,Book-Out Date,Reason for Book-Out
126113,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,30-Oct-12,9-Nov-12,Transferred
126113,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,9-Nov-12,18-Dec-12,Voluntary Return
126117,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,1-Nov-12,1-Nov-12,Transferred
126117,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,1-Nov-12,1-Nov-12,Transferred
126117,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,1-Nov-12,13-Nov-12,Transferred
126117,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,13-Nov-12,13-Nov-12,Transferred
126117,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,13-Nov-12,4-Dec-12,Removed
126119,Illinois ,MCHENRY COUNTY SHERIFF'S ,"CHINA, PEOPLES REPUBLIC OF ",Female ,8-Oct-12,29-Oct-12,Transferred
126119,Illinois ,BROADVIEW SERVICE STAGING ,"CHINA, PEOPLES REPUBLIC OF ",Female ,29-Oct-12,29-Oct-12,Transferred
126119,Illinois ,MCHENRY COUNTY SHERIFF'S ,"CHINA, PEOPLES REPUBLIC OF ",Female ,29-Oct-12,1-Nov-12,Transferred
126119,Illinois ,BROADVIEW SERVICE STAGING ,"CHINA, PEOPLES REPUBLIC OF ",Female ,1-Nov-12,1-Nov-12,Transferred
126119,Illinois ,MCHENRY COUNTY SHERIFF'S ,"CHINA, PEOPLES REPUBLIC OF ",Female ,1-Nov-12,15-Nov-12,Transferred
126119,Illinois ,CHICAGO HOLD ROOM ,"CHINA, PEOPLES REPUBLIC OF ",Female ,15-Nov-12,15-Nov-12,Transferred
126119,Illinois ,MCHENRY COUNTY SHERIFF'S ,"CHINA, PEOPLES REPUBLIC OF ",Female ,15-Nov-12,21-Nov-12,Transferred
126119,Illinois ,CHICAGO HOLD ROOM ,"CHINA, PEOPLES REPUBLIC OF ",Female ,21-Nov-12,21-Nov-12,Transferred
126119,Illinois ,MCHENRY COUNTY SHERIFF'S ,"CHINA, PEOPLES REPUBLIC OF ",Female ,21-Nov-12,7-Dec-12,Transferred
126119,Illinois ,CHICAGO HOLD ROOM ,"CHINA, PEOPLES REPUBLIC OF ",Female ,7-Dec-12,7-Dec-12,Paroled
126121,Illinois ,BROADVIEW SERVICE STAGING ,SOMALIA ,Male ,31-Oct-12,31-Oct-12,Transferred
126121,Illinois ,JEFFERSON COUNTY JAIL ,SOMALIA ,Male ,31-Oct-12,2-Nov-12,Transferred
126121,Illinois ,CHICAGO HOLD ROOM ,SOMALIA ,Male ,2-Nov-12,2-Nov-12,Transferred
126121,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",SOMALIA ,Male ,2-Nov-12,3-Dec-12,Removed
126124,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,5-Nov-12,7-Dec-12,Removed
126129,Illinois ,ELGIN POLICE DEPT. JAIL ,PERU ,Male ,10-Oct-12,12-Oct-12,Transferred
126129,Illinois ,BROADVIEW SERVICE STAGING ,PERU ,Male ,12-Oct-12,12-Oct-12,Transferred
126129,Illinois ,MCHENRY COUNTY SHERIFF'S ,PERU ,Male ,12-Oct-12,18-Dec-12,Transferred
126129,Illinois ,CHICAGO HOLD ROOM ,PERU ,Male ,18-Dec-12,18-Dec-12,Bonded Out
126130,Illinois ,BROADVIEW SERVICE STAGING ,TURKEY ,Male ,4-Dec-12,4-Dec-12,Transferred
126130,Illinois ,TRI-COUNTY JAIL ,TURKEY ,Male ,4-Dec-12,6-Dec-12,Transferred
126130,Illinois ,CHICAGO HOLD ROOM ,TURKEY ,Male ,6-Dec-12,6-Dec-12,Bonded Out
126131,Illinois ,CHICAGO HOLD ROOM ,CROATIA ,Male ,6-Dec-12,6-Dec-12,Bonded Out
126132,Illinois ,CHICAGO HOLD ROOM ,KYRGYZSTAN ,Male ,19-Dec-12,19-Dec-12,Transferred
126132,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",KYRGYZSTAN ,Male ,19-Dec-12,20-Dec-12,Transferred
126132,Illinois ,CHICAGO HOLD ROOM ,KYRGYZSTAN ,Male ,20-Dec-12,20-Dec-12,Bonded Out
126136,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,29-Nov-12,29-Nov-12,Transferred
126136,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,29-Nov-12,4-Dec-12,Transferred
126136,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126137,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,29-Nov-12,29-Nov-12,Transferred
126137,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,29-Nov-12,4-Dec-12,Bonded Out
126138,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,29-Nov-12,29-Nov-12,Transferred
126138,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,29-Nov-12,4-Dec-12,Transferred
126138,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126139,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,29-Nov-12,29-Nov-12,Transferred
126139,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,29-Nov-12,4-Dec-12,Transferred
126139,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126140,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,30-Nov-12,Transferred
126140,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126140,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126140,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126141,Illinois ,TRI-COUNTY JAIL ,UKRAINE ,Male ,19-Nov-12,5-Dec-12,Transferred
126141,Illinois ,CHICAGO HOLD ROOM ,UKRAINE ,Male ,5-Dec-12,5-Dec-12,Transferred
126141,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",UKRAINE ,Male ,5-Dec-12,10-Dec-12,Transferred
126141,Illinois ,CHICAGO HOLD ROOM ,UKRAINE ,Male ,10-Dec-12,10-Dec-12,Bonded Out
126142,Illinois ,BROADVIEW SERVICE STAGING ,EGYPT ,Female ,4-Dec-12,4-Dec-12,Transferred
126142,Illinois ,MCHENRY COUNTY SHERIFF'S ,EGYPT ,Female ,4-Dec-12,5-Dec-12,Bonded Out
126143,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126143,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126143,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126144,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126144,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126144,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126145,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126145,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126145,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126146,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126146,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,3-Dec-12,Bonded Out
126147,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126147,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126147,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126148,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126148,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126148,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126149,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126149,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126149,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126150,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,4-Dec-12,Transferred
126150,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126151,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126151,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126151,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126152,Illinois ,BROADVIEW SERVICE STAGING ,JORDAN ,Male ,18-Dec-12,18-Dec-12,Transferred
126152,Illinois ,TRI-COUNTY JAIL ,JORDAN ,Male ,18-Dec-12,20-Dec-12,Transferred
126152,Illinois ,CHICAGO HOLD ROOM ,JORDAN ,Male ,20-Dec-12,20-Dec-12,Bonded Out
126153,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,4-Dec-12,Transferred
126153,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126154,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,29-Nov-12,30-Nov-12,Transferred
126154,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,30-Nov-12,30-Nov-12,Transferred
126154,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,30-Nov-12,3-Dec-12,Transferred
126154,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,3-Dec-12,3-Dec-12,Transferred
126154,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,3-Dec-12,5-Dec-12,Order of recognizance
126155,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,30-Nov-12,Transferred
126155,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126155,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126155,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126156,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,30-Nov-12,Transferred
126156,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126156,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126156,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126157,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,29-Nov-12,30-Nov-12,Transferred
126157,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,30-Nov-12,30-Nov-12,Transferred
126157,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,30-Nov-12,3-Dec-12,Transferred
126157,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,3-Dec-12,3-Dec-12,Transferred
126157,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,3-Dec-12,5-Dec-12,Order of recognizance
126158,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,30-Nov-12,Transferred
126158,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126158,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126158,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126159,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,30-Nov-12,Transferred
126159,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126159,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,3-Dec-12,Transferred
126159,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,3-Dec-12,5-Dec-12,Bonded Out
126160,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,30-Nov-12,Transferred
126160,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126160,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126160,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126161,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,29-Nov-12,30-Nov-12,Transferred
126161,Illinois ,BROADVIEW SERVICE STAGING ,GUATEMALA ,Male ,30-Nov-12,30-Nov-12,Transferred
126161,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,30-Nov-12,3-Dec-12,Transferred
126161,Illinois ,CHICAGO HOLD ROOM ,GUATEMALA ,Male ,3-Dec-12,3-Dec-12,Transferred
126161,Illinois ,MCHENRY COUNTY SHERIFF'S ,GUATEMALA ,Male ,3-Dec-12,5-Dec-12,Order of recognizance
126162,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,30-Nov-12,Transferred
126162,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126162,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126162,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126163,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,29-Nov-12,30-Nov-12,Transferred
126163,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126163,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126163,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126166,Illinois ,BROADVIEW SERVICE STAGING ,MOLDOVA ,Male ,11-Dec-12,11-Dec-12,Transferred
126166,Illinois ,TRI-COUNTY JAIL ,MOLDOVA ,Male ,11-Dec-12,17-Dec-12,Bonded Out
126167,Illinois ,ELGIN POLICE DEPT. JAIL ,BOSNIA-HERZEGOVINA ,Female ,17-Dec-12,18-Dec-12,Transferred
126167,Illinois ,BROADVIEW SERVICE STAGING ,BOSNIA-HERZEGOVINA ,Female ,18-Dec-12,18-Dec-12,Transferred
126167,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",BOSNIA-HERZEGOVINA ,Female ,18-Dec-12,19-Dec-12,Bonded Out
126174,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,7-Nov-12,8-Nov-12,Transferred
126174,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,8-Nov-12,8-Nov-12,Transferred
126174,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,8-Nov-12,5-Dec-12,Transferred
126174,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,5-Dec-12,28-Dec-12,Removed
126175,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,8-Nov-12,8-Nov-12,Transferred
126175,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,8-Nov-12,28-Nov-12,Transferred
126175,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,28-Nov-12,7-Dec-12,Removed
126176,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,9-Nov-12,9-Nov-12,Transferred
126176,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,9-Nov-12,14-Nov-12,Transferred
126176,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,14-Nov-12,14-Nov-12,Transferred
126176,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,14-Nov-12,14-Dec-12,Removed
126177,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,9-Nov-12,9-Nov-12,Transferred
126177,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,9-Nov-12,6-Dec-12,Transferred
126177,Kentucky ,BOONE COUNTY JAIL ,MEXICO ,Male ,6-Dec-12,13-Dec-12,Transferred
126177,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,13-Dec-12,14-Dec-12,Transferred
126177,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,14-Dec-12,14-Dec-12,Bonded Out
126178,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,9-Nov-12,13-Nov-12,Transferred
126178,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,13-Nov-12,13-Nov-12,Transferred
126178,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,13-Nov-12,14-Nov-12,Transferred
126178,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,14-Nov-12,14-Nov-12,Transferred
126178,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,14-Nov-12,7-Dec-12,Removed
126179,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,15-Nov-12,15-Nov-12,Transferred
126179,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,15-Nov-12,7-Dec-12,Removed
126181,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,16-Nov-12,16-Nov-12,Transferred
126181,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,16-Nov-12,30-Nov-12,Transferred
126181,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,30-Nov-12,5-Dec-12,Bonded Out
126184,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,16-Nov-12,16-Nov-12,Transferred
126184,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,16-Nov-12,21-Nov-12,Transferred
126184,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,21-Nov-12,21-Nov-12,Transferred
126184,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,21-Nov-12,28-Dec-12,Removed
126185,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,19-Nov-12,19-Nov-12,Transferred
126185,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,19-Nov-12,4-Dec-12,Removed
126187,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,21-Nov-12,21-Nov-12,Transferred
126187,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,23-Nov-12,5-Dec-12,Transferred
126187,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,5-Dec-12,21-Dec-12,Transferred
126187,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,21-Dec-12,21-Dec-12,Removed
126188,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,26-Nov-12,26-Nov-12,Transferred
126188,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,26-Nov-12,18-Dec-12,Removed
126189,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,26-Nov-12,26-Nov-12,Transferred
126189,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,26-Nov-12,28-Dec-12,Removed
126190,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,27-Nov-12,27-Nov-12,Transferred
126190,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,27-Nov-12,11-Dec-12,Transferred
126190,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,11-Dec-12,11-Dec-12,Bonded Out
126191,Illinois ,ELGIN POLICE DEPT. JAIL ,MEXICO ,Male ,19-Nov-12,20-Nov-12,Transferred
126191,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,20-Nov-12,20-Nov-12,Transferred
126191,Illinois ,JEFFERSON COUNTY JAIL ,MEXICO ,Male ,20-Nov-12,27-Nov-12,Transferred
126191,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,27-Nov-12,27-Nov-12,Transferred
126191,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,27-Nov-12,18-Dec-12,Removed
126192,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,27-Nov-12,27-Nov-12,Transferred
126192,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,27-Nov-12,18-Dec-12,Removed
126193,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,27-Nov-12,27-Nov-12,Transferred
126193,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,27-Nov-12,30-Nov-12,Transferred
126193,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126193,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,21-Dec-12,Transferred
126193,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,21-Dec-12,21-Dec-12,Removed
126196,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126196,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,30-Nov-12,4-Dec-12,Transferred
126196,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Bonded Out
126197,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126197,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",MEXICO ,Male ,30-Nov-12,13-Dec-12,Transferred
126197,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,13-Dec-12,13-Dec-12,Bonded Out
126199,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,30-Nov-12,30-Nov-12,Transferred
126199,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,30-Nov-12,21-Dec-12,Transferred
126199,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Male ,21-Dec-12,21-Dec-12,Voluntary Return
126201,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,14-Nov-12,3-Dec-12,Order of recognizance
126202,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,3-Dec-12,3-Dec-12,Order of recognizance
126204,Illinois ,CHICAGO HOLD ROOM ,POLAND ,Male ,4-Dec-12,4-Dec-12,ATD - Alternatives to Detention
126205,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,3-Dec-12,3-Dec-12,Transferred
126205,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,3-Dec-12,28-Dec-12,Removed
126207,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,3-Dec-12,3-Dec-12,Transferred
126207,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,3-Dec-12,10-Dec-12,Transferred
126207,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,10-Dec-12,10-Dec-12,Bonded Out
126208,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Transferred
126208,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,4-Dec-12,5-Dec-12,Order of recognizance
126209,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,4-Dec-12,4-Dec-12,Order of recognizance
126211,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,5-Dec-12,5-Dec-12,Transferred
126211,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,5-Dec-12,28-Dec-12,Removed
126212,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Female ,6-Dec-12,6-Dec-12,Transferred
126212,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Female ,6-Dec-12,21-Dec-12,Transferred
126212,Illinois ,BROADVIEW SERVICE STAGING ,MEXICO ,Female ,21-Dec-12,21-Dec-12,Removed
126213,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,6-Dec-12,7-Dec-12,Transferred
126213,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,7-Dec-12,7-Dec-12,Transferred
126213,Illinois ,MCHENRY COUNTY SHERIFF'S ,MEXICO ,Male ,7-Dec-12,7-Dec-12,Order of recognizance
126214,Illinois ,CHICAGO HOLD ROOM ,HONDURAS ,Male ,7-Dec-12,7-Dec-12,Transferred
126214,Wisconsin ,"DODGE COUNTY JAIL, JUNEAU ",HONDURAS ,Male ,7-Dec-12,13-Dec-12,Transferred
126214,Illinois ,CHICAGO HOLD ROOM ,HONDURAS ,Male ,13-Dec-12,13-Dec-12,Bonded Out
126216,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,10-Dec-12,10-Dec-12,Transferred
126216,Illinois ,TRI-COUNTY JAIL ,MEXICO ,Male ,10-Dec-12,13-Dec-12,Transferred
126216,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,13-Dec-12,13-Dec-12,Bonded Out
126220,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,13-Dec-12,13-Dec-12,Transferred
126220,Wisconsin ,KENOSHA COUNTY JAIL ,MEXICO ,Male ,13-Dec-12,17-Dec-12,Bonded Out
126229,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,20-Dec-12,20-Dec-12,ATD - Alternatives to Detention
126230,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,21-Dec-12,21-Dec-12,Order of recognizance
126232,Illinois ,CHICAGO HOLD ROOM ,HONDURAS ,Male ,21-Dec-12,21-Dec-12,Transferred
126232,Illinois ,MCHENRY COUNTY SHERIFF'S ,HONDURAS ,Male ,21-Dec-12,28-Dec-12,Transferred
126232,Illinois ,CHICAGO HOLD ROOM ,HONDURAS ,Male ,28-Dec-12,28-Dec-12,Bonded Out
126234,Illinois ,CHICAGO HOLD ROOM ,MEXICO ,Male ,26-Dec-12,26-Dec-12,ATD - Alternatives to Detention
